device,VIN,data_collector,elapsed_time_s,voltage_control_module,engine_load,coolant_temperature,intake_manifold_absolut_pressure,rpm,speed,acceleration_x,acceleration_y,acceleration_z,magnitude,fuel_pressure,timing_advance,intake_air_temperature,mass_air_flow,throttle_position,fuel_level,engine_oil_temperature,radar_area,cloud_quantity,teda_time,teda_flag,fuel_model_prediction,air_fuel_ratio,other_info,city_road_label,city_road_prob,coolant_temp,distance_traveled_with_MIL_on,driver_behaviour_label,fuel_model_prediction_prob,runtime_since_engine_start,short_term_fuel_trim_bank_1,fuel_type
,,App2Car,275.001,14.4,20.0,,25.0,790.0,16.0,0.4501099288463592,0.7757213711738586,9.976638793945312,10.016868982800789,,-1.0,36.0,1.75,14.0,48.63,,394.02,,,0,Etanol,,,0.0,0.7666666666666667,83.0,0.0,1.0,1.0,552.0,0.0,Gasolina
,,App2Car,276.001,14.4,20.0,,26.0,790.0,15.0,-0.3112462162971496,0.6057330369949341,9.646238327026367,9.670248217137903,,-1.0,36.0,1.73,14.0,48.63,,394.02,,,0,Etanol,,,0.0,0.7666666666666667,83.0,0.0,1.0,0.93,552.0,0.0,Gasolina
,,App2Car,277.001,14.4,20.0,,26.0,785.0,14.0,-0.7110779285430908,0.90979665517807,10.165780067443848,10.231150773684892,,-1.0,36.0,1.75,14.0,48.63,,394.02,,,0,Etanol,,,0.0,0.8,83.0,0.0,1.0,0.93,552.0,0.0,Gasolina
,,App2Car,278.001,14.4,21.0,,26.0,786.0,15.0,0.3232172429561615,0.974440097808838,9.442731857299805,9.498378167836156,,16.5,36.0,3.78,14.0,48.63,,382.375,,,0,Etanol,,,0.0,0.8,83.0,0.0,1.0,0.73,552.0,0.0,Gasolina
,,App2Car,279.002,14.4,44.0,,43.0,798.0,15.0,-0.5339069962501526,1.0271124839782717,8.990227699279785,9.064447629077373,,16.0,36.0,3.78,16.0,48.63,,703.8700000000001,,,0,Etanol,,,1.0,0.6,83.0,0.0,1.0,0.7,552.0,0.0,Gasolina
,,App2Car,280.001,14.4,26.0,,33.0,839.0,16.0,-0.0646434426307678,0.993593692779541,9.560047149658203,9.61175887674542,,19.5,36.0,2.42,15.0,48.63,,491.19,,,0,Gasolina,,,0.0,0.7333333333333333,83.0,0.0,1.0,0.6,552.0,0.0,Gasolina
,,App2Car,281.001,14.4,26.0,,31.0,844.0,16.0,-0.1268926858901977,1.357512354850769,9.641449928283691,9.73737635438348,,19.5,36.0,2.23,15.0,48.63,,491.19,,,0,Gasolina,,,0.0,0.7333333333333333,83.0,0.0,1.0,0.6,552.0,0.0,Gasolina
,,App2Car,282.001,14.4,58.0,,70.0,844.0,16.0,-0.9840168952941896,1.7190368175506592,9.47385597229004,9.678704655790192,,16.5,36.0,3.99,20.0,48.63,,1052.28,,,0,Gasolina,,,1.0,0.5,83.0,0.0,2.0,0.7,552.0,0.0,Gasolina
,,App2Car,283.000,14.4,47.0,,70.0,918.0,17.0,-0.5363011956214905,0.8906430602073669,10.079588890075684,10.133063516333928,,6.0,36.0,7.27,17.0,48.63,,837.76,,,0,Gasolina,,,1.0,0.7333333333333333,83.0,0.0,1.0,0.67,552.0,0.0,Gasolina
,,App2Car,284.001,14.4,47.0,,55.0,1044.0,20.0,0.0311246216297149,0.9983820915222168,9.205705642700195,9.25973822107224,,16.5,36.0,5.65,18.0,48.63,,919.24,,,0,Gasolina,,,0.0,0.7,83.0,0.0,1.0,0.77,552.0,0.0,Gasolina
,,App2Car,285.000,14.4,49.0,,54.0,1140.0,22.0,0.3519476354122162,1.7525556087493896,10.757147789001465,10.904657117683724,,18.5,36.0,5.69,18.0,48.63,,1043.7,,,0,Gasolina,,,0.0,0.7333333333333333,83.0,0.0,2.0,0.63,552.0,0.0,Gasolina
,,App2Car,286.000,14.4,44.0,,49.0,1214.0,23.0,-0.5554547905921936,1.321599364280701,9.919178009033203,10.022237638319442,,18.5,36.0,5.69,18.0,48.63,,970.2,,,0,Gasolina,,,0.0,0.7,83.0,0.0,1.0,0.77,552.0,0.0,Gasolina
,,App2Car,287.000,14.4,58.0,,41.0,1280.0,25.0,-0.3974374830722809,1.0893617868423462,9.188945770263672,9.261824335649528,,18.5,36.0,7.55,20.0,48.63,,1301.67,,,0,Gasolina,,,0.0,0.7333333333333333,83.0,0.0,2.0,0.73,552.0,0.0,Gasolina
,,App2Car,288.001,14.4,27.0,,33.0,1286.0,25.0,0.2442085742950439,0.9409212470054626,9.849745750427246,9.897598798137109,,4.0,36.0,2.61,16.0,48.63,,748.8,,,0,Gasolina,,,0.0,0.6,83.0,0.0,1.0,0.63,552.0,0.0,Gasolina
,,App2Car,289.006,14.4,34.0,,37.0,1286.0,25.0,-0.0694318488240242,1.3024457693099976,9.713275909423828,9.800454818844782,,25.0,36.0,4.94,18.0,48.63,,910.37,,,0,Etanol,,,0.0,0.6666666666666666,83.0,0.0,1.0,0.57,552.0,0.0,Gasolina
,,App2Car,290.003,14.4,34.0,,37.0,1327.0,25.0,0.790086567401886,1.403002142906189,9.275136947631836,9.41386303248106,,26.0,36.0,4.56,20.0,48.63,,910.37,,,0,Etanol,,,0.0,0.6666666666666666,83.0,0.0,1.0,0.83,552.0,0.0,Gasolina
,,App2Car,291.001,14.4,60.0,,49.0,1374.0,26.0,-0.0430956296622753,1.1204863786697388,9.646238327026367,9.711192553948916,,25.5,36.0,4.73,20.0,48.63,,1450.82,,,0,Etanol,,,0.0,0.7333333333333333,83.0,0.0,2.0,0.53,552.0,0.0,Gasolina
,,App2Car,292.001,14.4,32.0,,37.0,1406.0,27.0,0.272938996553421,1.4724340438842771,10.103530883789062,10.213906893501056,,27.0,36.0,4.73,18.0,48.63,,945.77,,,0,Gasolina,,,0.0,0.9,83.0,0.0,1.0,0.53,552.0,0.0,Gasolina
,,App2Car,293.000,14.4,42.0,,42.0,1468.0,29.0,-0.1795651316642761,1.403002142906189,10.230423927307127,10.32774091376847,,23.5,36.0,6.31,18.0,48.63,,1106.07,,,0,Gasolina,,,0.0,0.9333333333333332,83.0,0.0,2.0,0.5,552.0,0.0,Gasolina
,,App2Car,294.001,14.4,50.0,,52.0,1543.0,30.0,0.1101332753896713,1.7717092037200928,9.583989143371582,9.746995985490036,,23.5,36.0,7.89,20.0,48.63,,1369.86,,,0,Etanol,,,0.0,0.9666666666666668,83.0,0.0,2.0,0.53,552.0,0.0,Gasolina
,,App2Car,295.000,14.4,47.0,,50.0,1543.0,30.0,0.035913024097681,1.161187767982483,9.47385597229004,9.544820258208514,,20.5,36.0,7.89,20.0,48.63,,1364.055,,,0,Gasolina,,,0.0,0.9666666666666668,83.0,0.0,2.0,0.8,552.0,0.0,Gasolina
,,App2Car,296.001,14.4,43.0,,50.0,1633.0,32.0,-0.1412578970193863,1.213860273361206,10.06043529510498,10.134385471438756,,26.5,36.0,7.55,20.0,48.63,,1362.375,,,0,Gasolina,,,0.0,0.9,83.0,0.0,2.0,0.83,552.0,0.0,Gasolina
,,App2Car,297.001,14.4,48.0,,48.0,1719.0,33.0,-0.3423708379268646,1.0582371950149536,8.537723541259766,8.609866840930646,,25.0,35.0,8.84,20.0,48.63,,1506.1950000000002,,,0,Gasolina,,,0.0,0.8333333333333334,83.0,0.0,2.0,0.53,552.0,0.0,Gasolina
,,App2Car,298.001,14.4,48.0,,28.0,1847.0,35.0,-0.3064578175544739,0.8643068075180054,10.21845245361328,10.259518175734058,,25.5,35.0,8.96,15.0,48.63,,1347.26,,,0,Gasolina,,,0.0,0.8333333333333334,83.0,0.0,2.0,0.63,552.0,0.0,Gasolina
,,App2Car,299.001,14.4,15.0,,23.0,1262.0,35.0,-0.119710087776184,0.8068459630012512,9.10993766784668,9.146381537262624,,4.0,35.0,2.35,15.0,48.63,,836.7499999999999,,,0,Gasolina,,,0.0,0.8666666666666667,83.0,0.0,1.0,0.77,552.0,0.0,Gasolina
,,App2Car,300.001,14.35,15.0,,23.0,1262.0,35.0,-0.0263362191617488,1.192312479019165,10.101137161254885,10.171296603410449,,7.5,35.0,2.35,15.0,53.33,,836.7499999999999,,,0,Gasolina,,,0.0,0.8666666666666667,83.0,0.0,1.0,0.93,612.0,0.0,Gasolina
,,App2Car,301.001,14.35,32.0,,44.0,1405.0,35.0,0.3112462162971496,0.9313444495201112,10.096348762512209,10.143990093897616,,7.5,35.0,4.73,18.0,53.33,,1025.77,,,0,Gasolina,,,0.0,0.8333333333333334,83.0,0.0,2.0,0.8,612.0,0.0,Gasolina
,,App2Car,302.000,14.35,33.0,,30.0,1405.0,36.0,0.304063618183136,1.036689281463623,9.63187313079834,9.69227317805267,,23.5,35.0,4.94,18.0,53.33,,1105.725,,,0,Etanol,,,0.0,0.9,83.0,0.0,2.0,0.57,612.0,0.0,Gasolina
,,App2Car,303.002,14.35,31.0,,30.0,1422.0,37.0,0.5602431893348694,1.1061211824417114,10.48660373687744,10.559651245932995,,23.0,35.0,4.68,18.0,53.33,,1095.48,,,0,Etanol,,,0.0,0.9,83.0,0.0,2.0,0.73,612.0,0.0,Gasolina
,,App2Car,304.001,14.35,31.0,,36.0,1457.0,38.0,-0.9481038451194764,1.261744260787964,10.381258964538574,10.500544612998612,,27.0,36.0,5.78,18.0,53.33,,1095.48,,,0,Gasolina,,,0.0,0.9333333333333332,83.0,0.0,2.0,0.5,612.0,0.0,Gasolina
,,App2Car,305.001,14.35,37.0,,39.0,1496.0,39.0,-0.1939303427934646,0.5339069962501526,9.524134635925291,9.541058967522035,,28.5,36.0,5.78,18.0,53.33,,1221.375,,,0,Etanol,,,0.0,0.9666666666666668,83.0,0.0,2.0,0.57,612.0,0.0,Gasolina
,,App2Car,306.001,14.35,14.0,,19.0,1529.0,40.0,0.2250549644231796,0.6799532771110535,9.30386734008789,9.331395055296914,,13.0,36.0,2.21,15.0,53.33,,793.94,,,0,Gasolina,,,0.0,0.9333333333333332,83.0,0.0,1.0,0.6,612.0,0.0,Gasolina
,,App2Car,307.001,14.35,24.0,,26.0,1544.0,40.0,-0.3974374830722809,0.9026140570640564,10.125079154968262,10.172998406730104,,13.0,36.0,3.72,16.0,53.33,,1001.28,,,0,Gasolina,,,0.0,0.8666666666666667,83.0,0.0,1.0,0.63,612.0,0.0,Gasolina
,,App2Car,308.001,14.35,13.0,,19.0,1544.0,40.0,0.3734954595565796,0.8140285611152649,10.45547866821289,10.493768414543728,,31.5,36.0,2.59,15.0,53.33,,806.66,,,0,Gasolina,,,0.0,0.9333333333333332,83.0,0.0,1.0,0.73,612.0,0.0,Gasolina
,,App2Car,309.000,14.35,13.0,,19.0,1560.0,40.0,-0.2130839526653289,0.6200982332229614,9.612719535827637,9.635055965805908,,-23.5,36.0,2.09,15.0,53.33,,806.66,,,0,Gasolina,,,0.0,0.7333333333333333,83.0,0.0,1.0,0.5,612.0,0.0,Gasolina
,,App2Car,310.001,14.35,13.0,,18.0,1550.0,40.0,-0.3687070608139038,0.4812345504760742,9.299078941345217,9.31881970780828,,-24.0,36.0,2.07,15.0,53.33,,806.66,,,0,Etanol,,,0.0,0.7333333333333333,83.0,0.0,1.0,0.6,612.0,0.0,Gasolina
,,App2Car,311.001,14.35,13.0,,19.0,1514.0,39.0,-0.3280056416988373,-0.0885854661464691,10.007762908935549,10.01352852531338,,-25.0,36.0,1.99,15.0,53.33,,783.64,,,0,Etanol,,,0.0,0.7333333333333333,83.0,0.0,1.0,0.83,612.0,0.0,Gasolina
,,App2Car,312.001,14.35,13.0,,18.0,1435.0,37.0,0.2537853717803955,-0.0670376494526863,10.450690269470217,10.453986233479233,,-25.0,36.0,2.01,15.0,53.33,,783.64,,,0,Etanol,,,0.0,0.7333333333333333,83.0,0.0,1.0,0.83,612.0,0.0,Gasolina
,,App2Car,313.000,14.35,14.0,,20.0,928.0,33.0,0.9217676520347596,-0.4836287498474121,10.268731117248535,10.321356070321622,,-10.0,36.0,2.01,15.0,53.33,,748.425,,,0,Etanol,,,0.0,0.6,83.0,0.0,1.0,0.9,612.0,0.0,Gasolina
,,App2Car,314.000,14.35,23.0,,27.0,750.0,27.0,2.516305923461914,-0.5626373887062073,10.764330863952637,11.068838027555692,,-1.0,36.0,1.81,14.0,53.33,,651.84,,,0,Etanol,,,0.0,0.8,83.0,0.0,1.0,0.83,612.0,0.0,Gasolina
,,App2Car,315.001,14.35,20.0,,26.0,794.0,27.0,2.343923568725586,0.0143652101978659,9.931148529052734,10.204013679008746,,-1.0,36.0,1.71,14.0,53.33,,505.25,,,0,Etanol,,,0.0,0.8333333333333334,83.0,0.0,1.0,1.0,612.0,0.0,Gasolina
,,App2Car,316.001,14.35,20.0,,26.0,794.0,23.0,2.3989901542663574,0.5171475410461426,10.378864288330078,10.665055989306872,,-1.0,36.0,1.68,14.0,53.33,,505.25,,,0,Etanol,,,0.0,0.8333333333333334,83.0,0.0,1.0,0.97,612.0,0.0,Gasolina
,,App2Car,317.002,14.35,41.0,,26.0,750.0,22.0,2.5067291259765625,1.4724340438842771,10.81460952758789,11.198550449000235,,20.5,36.0,5.03,18.0,53.33,,803.25,,,0,Gasolina,,,1.0,0.5333333333333333,83.0,0.0,1.0,0.5,612.0,0.0,Gasolina
,,App2Car,318.001,14.35,41.0,,45.0,1200.0,23.0,-1.623268723487854,2.2242133617401123,8.2312650680542,8.679622748009642,,4.5,36.0,11.4,18.0,53.33,,803.25,,,0,Etanol,,,0.0,0.7,83.0,0.0,1.0,0.63,612.0,0.0,Gasolina
,,App2Car,319.001,14.35,84.0,,82.0,1379.0,26.0,-1.113303780555725,0.0095768067985773,10.029311180114746,10.090917687237509,,11.0,36.0,11.4,24.0,53.33,,1926.0,,,0,Gasolina,,,0.0,0.7666666666666667,83.0,0.0,2.0,0.77,612.0,0.0,Gasolina
,,App2Car,320.000,14.35,66.0,,70.0,1508.0,29.0,-0.2322375625371933,2.6431987285614014,9.129091262817385,9.50687861966116,,17.0,36.0,10.13,22.0,53.33,,1646.34,,,0,Gasolina,,,0.0,0.9333333333333332,83.0,0.0,2.0,0.77,612.0,0.0,Gasolina
,,App2Car,321.001,14.35,68.0,,68.0,1643.0,32.0,-0.3160346150398254,0.608127236366272,8.956708908081055,8.982891020023139,,17.0,36.0,11.26,22.0,53.33,,1798.38,,,0,Gasolina,,,0.0,0.9,83.0,0.0,2.0,0.8,612.0,0.0,Gasolina
,,App2Car,322.001,14.35,66.0,,70.0,1784.0,32.0,-0.2059013396501541,2.030282974243164,10.359710693359377,10.558790175359864,,19.0,35.0,11.91,23.0,53.33,,1932.07,,,0,Gasolina,,,0.0,0.9,83.0,0.0,2.0,0.93,612.0,0.0,Gasolina
,,App2Car,323.000,14.35,66.0,,61.0,1784.0,35.0,0.237025961279869,2.054224967956543,9.763554573059082,9.980131232924728,,21.0,35.0,12.71,22.0,53.33,,2011.92,,,0,Gasolina,,,0.0,0.8333333333333334,83.0,0.0,2.0,0.9,612.0,0.0,Gasolina
,,App2Car,324.001,14.35,66.0,,61.0,1910.0,37.0,0.1723825186491012,-1.2258312702178955,7.972691535949707,8.068220892066845,,4.0,35.0,2.42,15.0,53.33,,1756.15,,,0,Gasolina,,,0.0,0.8666666666666667,83.0,0.0,2.0,0.83,612.0,0.0,Gasolina
,,App2Car,325.001,14.35,13.0,,21.0,1309.0,37.0,-0.6775590777397156,0.3208230137825012,9.670180320739746,9.699195902012818,,8.0,35.0,9.57,15.0,53.33,,852.5,,,0,Gasolina,,,0.0,0.8333333333333334,83.0,0.0,1.0,0.97,612.0,0.0,Gasolina
,,App2Car,326.000,14.35,65.0,,63.0,1420.0,37.0,-0.6799532771110535,0.8547300100326538,9.552865028381348,9.61509906863033,,19.5,35.0,9.14,21.0,53.33,,1738.59,,,0,Gasolina,,,0.0,0.9333333333333332,83.0,0.0,2.0,0.8,612.0,0.0,Gasolina
,,App2Car,327.002,14.35,60.0,,62.0,1457.0,37.0,1.2210428714752195,2.580949544906616,11.525687217712402,11.874077315222149,,20.0,35.0,9.33,21.0,53.33,,1707.2,,,0,Gasolina,,,0.0,0.9666666666666668,83.0,0.0,2.0,0.87,612.0,0.0,Gasolina
,,App2Car,328.000,14.35,58.0,,60.0,1487.0,38.0,-1.0845733880996704,2.38462495803833,9.976638793945312,10.31484644817982,,20.5,35.0,9.21,21.0,53.33,,1721.76,,,0,Gasolina,,,0.0,0.9666666666666668,83.0,0.0,2.0,0.9,612.0,0.0,Gasolina
,,App2Car,329.001,14.35,55.0,,58.0,1540.0,40.0,0.2896983921527862,2.106897592544556,8.848969459533691,9.100945177268455,,21.5,35.0,8.78,20.0,53.33,,1655.34,,,0,Gasolina,,,0.0,1.0,83.0,0.0,2.0,0.87,612.0,0.0,Gasolina
,,App2Car,330.000,14.35,55.0,,55.0,1564.0,40.0,-1.278503656387329,2.0638017654418945,9.210494041442873,9.525074793086482,,23.0,35.0,8.96,20.0,53.33,,1655.34,,,0,Gasolina,,,0.0,0.9666666666666668,83.0,0.0,2.0,0.7,612.0,0.0,Gasolina
,,App2Car,331.001,14.35,49.0,,36.0,1575.0,40.0,-1.2713210582733154,-0.1364694982767105,10.414777755737305,10.492972736959228,,4.0,35.0,2.21,18.0,53.33,,1496.98,,,0,Gasolina,,,0.0,0.9,83.0,0.0,2.0,0.77,612.0,0.0,Gasolina
,,App2Car,332.000,14.35,13.0,,19.0,1517.0,39.0,-0.0143652101978659,0.4429273009300232,8.480262756347656,8.491834158170443,,-24.5,35.0,2.05,15.0,53.33,,784.4200000000001,,,0,Gasolina,,,0.0,0.7333333333333333,83.0,0.0,1.0,0.63,612.0,0.0,Gasolina
,,App2Car,333.001,14.35,13.0,,19.0,1440.0,37.0,-0.3016694188117981,1.2689268589019775,9.394847869873049,9.484953679884114,,-25.0,35.0,2.05,15.0,53.33,,784.4200000000001,,,0,Etanol,,,0.0,0.7333333333333333,83.0,0.0,1.0,0.9,612.0,0.0,Gasolina
,,App2Car,334.001,14.35,18.0,,21.0,800.0,34.0,-0.0143652101978659,-0.5602431893348694,8.899248123168945,8.916877028881027,,-25.0,35.0,2.05,15.0,53.33,,808.5000000000001,,,0,Etanol,,,0.0,0.8,83.0,0.0,1.0,0.73,612.0,0.0,Gasolina
,,App2Car,335.001,14.35,20.0,,26.0,830.0,34.0,1.58256733417511,1.3934253454208374,10.211270332336426,10.426705872926185,,-8.0,36.0,1.85,14.0,53.33,,594.0,,,0,Etanol,,,0.0,0.7333333333333333,83.0,0.0,1.0,0.9,612.0,0.0,Gasolina
,,App2Car,336.004,14.35,20.0,,25.0,830.0,32.0,-0.8906430602073669,0.811634361743927,8.279149055480957,8.366379412907966,,-1.0,36.0,1.77,14.0,53.33,,594.0,,,0,Etanol,,,0.0,0.7,83.0,0.0,1.0,0.9,612.0,0.0,Gasolina
,,App2Car,337.001,14.35,20.0,,25.0,870.0,30.0,0.7350199222564697,1.6615760326385498,10.18493366241455,10.345721961571256,,-1.0,36.0,1.85,14.0,53.33,,594.0,,,0,Etanol,,,0.0,0.8,83.0,0.0,1.0,1.0,612.0,0.0,Gasolina
,,App2Car,338.000,14.35,20.0,,25.0,869.0,29.0,0.6129156351089478,0.7661445140838623,9.99339771270752,10.04144615265001,,-1.0,36.0,1.85,14.0,53.33,,594.0,,,0,Etanol,,,0.0,0.7,83.0,0.0,1.0,1.0,612.0,0.0,Gasolina
,,App2Car,339.004,14.35,20.0,,25.0,918.0,28.0,-0.608127236366272,-0.3184288144111633,9.006986618041992,9.033107083559084,,29.0,36.0,1.85,14.0,53.33,,594.0,,,0,Etanol,,,0.0,0.6,83.0,0.0,1.0,0.9,612.0,0.0,Gasolina
,,App2Car,340.001,14.35,30.0,,33.0,1510.0,29.0,0.0502782352268695,1.6974890232086182,10.44590187072754,10.58304600659566,,29.0,36.0,4.9,18.0,53.33,,788.22,,,0,Etanol,,,0.0,0.9666666666666668,83.0,0.0,1.0,0.97,612.0,0.0,Gasolina
,,App2Car,341.001,14.35,32.0,,34.0,1533.0,29.0,-0.1963245421648025,1.0199298858642578,8.987833023071289,9.04764846512872,,29.0,36.0,4.99,18.0,53.33,,1009.55,,,0,Etanol,,,0.0,0.9666666666666668,83.0,0.0,1.0,0.73,612.0,0.0,Gasolina
,,App2Car,342.001,14.35,20.0,,21.0,1535.0,29.0,0.9792284965515136,0.993593692779541,9.224859237670898,9.329745164238512,,30.5,36.0,3.5,16.0,53.33,,767.585,,,0,Etanol,,,0.0,0.9333333333333332,83.0,0.0,1.0,0.53,612.0,0.0,Gasolina
,,App2Car,343.001,14.35,13.0,,19.0,1418.0,29.0,-0.241814374923706,0.2753331959247589,8.647856712341309,8.655617151762462,,-22.5,36.0,2.09,15.0,53.33,,637.35,,,0,Gasolina,,,0.0,0.7333333333333333,83.0,0.0,1.0,0.53,612.0,0.0,Gasolina
,,App2Car,344.001,14.35,22.0,,19.0,1418.0,27.0,0.507570743560791,1.0199298858642578,9.761159896850586,9.827417135935672,,-25.0,36.0,1.93,15.0,53.33,,714.9100000000001,,,0,Etanol,,,0.0,0.6333333333333333,83.0,0.0,1.0,0.7,612.0,0.0,Gasolina
,,App2Car,345.000,14.35,22.0,,26.0,776.0,23.0,0.2968810200691223,-0.4884171485900879,11.15697956085205,11.171610563047055,,-3.5,36.0,1.73,14.0,53.33,,489.6,,,0,Etanol,,,0.0,0.8,83.0,0.0,1.0,0.63,612.0,0.0,Gasolina
,,App2Car,346.001,14.35,20.0,,26.0,817.0,18.0,0.4165911078453064,0.3256114423274994,8.02536392211914,8.042763023051338,,-1.0,36.0,1.69,14.0,53.33,,467.84,,,0,Etanol,,,0.0,0.8333333333333334,83.0,0.0,1.0,0.9,612.0,0.0,Gasolina
,,App2Car,347.001,14.35,20.0,,25.0,897.0,19.0,-1.5682021379470823,0.6177040338516235,8.257601737976074,8.427858724606379,,18.5,36.0,1.69,14.0,53.33,,467.84,,,0,Etanol,,,0.0,0.6666666666666666,83.0,0.0,1.0,0.8,612.0,0.0,Gasolina
,,App2Car,348.001,14.35,100.0,,90.0,1084.0,21.0,-1.216254472732544,2.937685489654541,10.65898609161377,11.123095588899009,,18.5,36.0,10.69,23.0,53.33,,1902.215,,,0,Gasolina,,,0.0,0.7,83.0,0.0,2.0,0.5,612.0,0.0,Gasolina
,,App2Car,349.001,14.35,81.0,,87.0,1254.0,24.0,-0.1987187415361404,2.652775526046753,9.057265281677246,9.439849655185528,,5.0,35.0,10.26,24.0,53.33,,1776.84,,,0,Gasolina,,,0.0,0.7333333333333333,83.0,0.0,2.0,0.83,612.0,0.0,Gasolina
,,App2Car,350.000,14.35,83.0,,86.0,1379.0,27.0,-0.8523358106613159,2.719813108444214,10.498574256896973,10.878599225386534,,8.5,35.0,12.42,24.0,53.33,,2078.45,,,0,Gasolina,,,0.0,0.7666666666666667,83.0,0.0,2.0,0.67,612.0,0.0,Gasolina
,,App2Car,351.002,14.35,80.0,,82.0,1661.0,32.0,-1.015141487121582,0.727837324142456,6.94079065322876,7.0522928400087,,11.5,35.0,13.42,25.0,53.33,,2218.7,,,0,Gasolina,,,0.0,0.8666666666666667,83.0,0.0,2.0,0.87,612.0,0.0,Gasolina
,,App2Car,352.001,14.35,82.0,,82.0,1836.0,35.0,-1.1252747774124146,3.4787750244140625,10.57997703552246,11.193928401921744,,13.5,35.0,14.98,25.0,53.33,,2371.77,,,0,Gasolina,,,0.0,0.9333333333333332,83.0,0.0,2.0,0.9,612.0,0.0,Gasolina
,,App2Car,353.000,14.35,80.0,,66.0,1982.0,35.0,0.3016694188117981,1.3742717504501345,9.86650562286377,9.966321311714465,,16.0,35.0,16.15,25.0,53.33,,2493.2,,,1,Gasolina,,,0.0,0.9,83.0,0.0,2.0,0.93,612.0,0.0,Gasolina
,,App2Car,354.001,14.35,15.0,,40.0,1982.0,38.0,-0.5171475410461426,0.7781155705451965,9.677363395690918,9.722359163937186,,4.0,35.0,2.47,15.0,53.33,,922.73,,,0,Gasolina,,,0.0,0.9,83.0,0.0,1.0,0.73,612.0,0.0,Gasolina
,,App2Car,355.001,14.35,15.0,,40.0,1476.0,38.0,-1.2641384601593018,2.6647465229034424,8.097189903259277,8.61762173730223,,6.5,35.0,10.69,22.0,53.33,,922.73,,,0,Gasolina,,,0.0,0.9,83.0,0.0,1.0,0.9,612.0,0.0,Gasolina
,,App2Car,356.000,14.35,66.0,,65.0,1527.0,39.0,0.2442085742950439,0.2059013396501541,9.469067573547363,9.474453752160866,,28.0,35.0,3.91,22.0,53.33,,1956.675,,,0,Gasolina,,,0.0,0.9333333333333332,83.0,0.0,2.0,0.77,612.0,0.0,Gasolina
,,App2Car,357.002,14.35,25.0,,29.0,1543.0,40.0,-0.1867477297782898,1.0989385843276978,9.976638793945312,10.038718162771383,,27.0,35.0,3.91,16.0,53.33,,1021.475,,,0,Etanol,,,0.0,0.9666666666666668,83.0,0.0,1.0,0.63,612.0,0.0,Gasolina
,,App2Car,358.000,14.35,13.0,,23.0,1527.0,39.0,0.0814028605818748,0.6416460275650024,10.125079154968262,10.14571653185588,,12.5,35.0,6.77,15.0,53.33,,787.02,,,0,Gasolina,,,0.0,0.9333333333333332,83.0,0.0,1.0,0.63,612.0,0.0,Gasolina
,,App2Car,359.001,14.35,42.0,,49.0,1544.0,40.0,-0.9720458984375,0.4812345504760742,9.004592895507812,9.06968318824152,,22.0,35.0,9.94,21.0,53.33,,1412.04,,,0,Gasolina,,,0.0,0.9333333333333332,83.0,0.0,2.0,0.8,612.0,0.0,Gasolina
,,App2Car,360.001,14.35,61.0,,53.0,1579.0,41.0,-0.9576807022094728,-0.0790086537599563,9.552865028381348,9.601074155802817,,8.0,35.0,9.94,21.0,45.49,,1876.29,,,0,Gasolina,,,0.0,1.0,84.0,0.0,2.0,0.77,672.0,-2.34,Gasolina
,,App2Car,361.001,14.35,13.0,,20.0,1558.0,40.0,0.6991068720817566,-0.751779317855835,11.453861236572266,11.499776510350124,,-23.5,35.0,2.16,15.0,45.49,,810.37,,,0,Gasolina,,,0.0,0.7333333333333333,84.0,0.0,1.0,0.77,672.0,-2.34,Gasolina
,,App2Car,362.001,14.35,13.0,,18.0,1466.0,39.0,-0.6871358752250671,-0.1963245421648025,8.559270858764648,8.58905214040381,,-24.5,35.0,2.07,15.0,45.49,,810.37,,,0,Etanol,,,0.0,0.7333333333333333,84.0,0.0,1.0,0.83,672.0,-2.34,Gasolina
,,App2Car,363.003,14.35,18.0,,21.0,808.0,35.0,1.5658079385757446,0.6272808313369751,10.199298858642578,10.337839858973316,,-10.5,35.0,2.01,14.0,45.49,,802.48,,,0,Etanol,,,0.0,0.8,84.0,0.0,1.0,0.73,672.0,-2.34,Gasolina
,,App2Car,364.005,14.35,21.0,,27.0,763.0,29.0,-0.0550666376948356,-0.3687070608139038,9.945513725280762,9.952498203518005,,-1.0,35.0,1.81,14.0,45.49,,618.24,,,0,Etanol,,,0.0,0.7666666666666667,84.0,0.0,1.0,0.87,672.0,-2.34,Gasolina
,,App2Car,365.000,14.35,20.0,,25.0,823.0,25.0,-0.2896983921527862,0.6416460275650024,9.849745750427246,9.874873474185147,,-1.0,36.0,1.79,14.0,45.49,,497.925,,,0,Etanol,,,0.0,0.8,84.0,0.0,1.0,1.0,672.0,-2.34,Gasolina
,,App2Car,366.000,14.35,20.0,,25.0,825.0,21.0,0.0742202550172805,0.9074024558067322,8.829815864562988,8.876628642967281,,-1.0,36.0,1.81,14.0,45.49,,497.925,,,0,Etanol,,,0.0,0.8,84.0,0.0,1.0,1.0,672.0,-2.34,Gasolina
,,App2Car,367.000,14.35,19.0,,25.0,829.0,20.0,0.1125274822115898,0.6440402865409851,10.182539939880373,10.203507727845343,,-1.0,36.0,1.75,17.0,45.49,,493.155,,,0,Etanol,,,0.0,0.6666666666666666,84.0,0.0,1.0,1.0,672.0,-2.34,Gasolina
